20220102,부산,일반,1KG(단),
20220102,울산,청양고추,100G,
20220102,울산,청양고추,100G,
20220102,경남창원,청양고추,100G,
20220102,경남창원,청양고추,100G,
20220102,부산,청양고추,10KG,
20220102,부산,청양고추,100G,
20220102,울산,일반,1KG(단),
20220102,경남창원,일반,1KG(단),
20220102,부산,일반,1KG(단),
20220102,부산,일반,1KG,
20220102,부산,일반,1개,
20220102,울산,청양고추,100G,
20220102,부산,일반,10KG,
20220102,부산,수입,45KG,
20220102,부산,국산,30KG,
20220102,부산,수입,10개,
20220102,경남창원,수입,10개,
20220102,부산,수입산,12KG,
20220102,부산,수입산,1개,
20220102,경남창원,수입산,1개,
20220102,경남창원,수입산,1개,
20220102,부산,수입산,12KG,
20220102,부산,국산,100G,
20220102,부산,국산,100G,
20220102,울산,국산,100G,
20220102,울산,국산,100G,
20220102,부산,수입,100G,
20220102,부산,수입,100G,
20220102,부산,수입,100G,
20220102,울산,수입,100G,
20220102,울산,수입,100G,
20220102,부산,일반,100G,
20220102,부산,일반,2KG,
20220102,부산,일반,100G,
20220102,부산,일반,5KG,
20220102,부산,일반,5KG,
20220102,울산,수입,100G,
20220102,울산,수입,100G,
20220102,경남창원,수입,100G,
20220102,경남창원,수입,100G,
20220102,부산,수입,100G,
20220102,경남창원,일반,100G,
20220102,경남창원,일반,100G,
20220102,부산,일반,2KG,
20220102,부산,일반,100G,
20220102,부산,대파,1KG,
20220102,부산,대파,1KG,
20220102,부산,대파,1KG,
20220102,부산,애호박,8KG,
20220102,부산,애호박,1개,
20220102,부산,애호박,1개,
20220102,부산,애호박,1개,
20220102,울산,애호박,1개,
20220102,울산,대파,1KG,
20220102,울산,대파,1KG,
20220102,경남창원,대파,1KG,
20220102,경남창원,대파,1KG,
20220102,부산,대파,1KG,
20220102,부산,대파,1KG,
20220102,울산,일반,100G,
20220102,울산,일반,100G,
20220102,경남창원,일반,100G,
20220102,경남창원,일반,100G,
20220102,부산,일반,100G,
20220102,부산,고구마(일반),1KG,
20220102,울산,고구마(일반),1KG,
20220102,울산,고구마(일반),1KG,
20220102,경남창원,고구마(일반),1KG,
20220102,경남창원,고구마(일반),1KG,
20220102,부산,고구마(일반),10KG,
20220102,부산,일반,100G,
20220102,부산,일반,100G,
20220102,울산,일반,100G,
20220102,울산,일반,100G,
20220102,경남창원,일반,100G,
20220102,경남창원,일반,100G,
20220102,부산,후지,10KG,
20220102,부산,후지,10개,
20220102,울산,후지,10개,
20220102,경남창원,후지,10개,
20220102,부산,후지,10KG,
20220102,부산,후지,10개,
20220102,부산,후지,10개,
20220102,울산,후지,10개,
20220102,울산,후지,10개,
20220102,경남창원,후지,10개,
20220102,부산,신고,15KG,
20220102,부산,신고,10개,
20220102,부산,신고,10개,
20220102,부산,신고,10개,
20220102,경남창원,일반,100G,
20220102,경남창원,일반,100G,
20220102,부산,일반,2KG,
20220102,부산,청피망,10KG,
20220102,부산,청피망,100G,
20220102,부산,청피망,100G,
20220102,울산,청피망,100G,
20220102,울산,청피망,100G,
20220102,울산,신고,10개,
20220102,울산,신고,10개,
20220102,경남창원,신고,10개,
20220102,경남창원,신고,10개,
20220102,부산,신고,15KG,
20220102,부산,신고,10개,
20220102,부산,신고,10개,
20220102,울산,신고,10개,
20220102,경남창원,청피망,100G,
20220102,경남창원,청피망,100G,
20220102,부산,청피망,10KG,
20220102,부산,일반,5KG,
20220102,부산,고구마(일반),1KG,
20220102,울산,고구마(일반),1KG,
20220102,부산,수미,20KG,
20220102,부산,수미,100G,
20220102,부산,수미,100G,
20220102,울산,수미,100G,
20220102,부산,일반,200G,
20220102,부산,일반,200G,
20220102,부산,일반,200G,
20220102,경남창원,신고,10개,
20220102,부산,노지,10KG,
20220102,부산,노지,10KG,
20220102,부산,일반,10KG,
20220102,부산,일반,10개,
20220102,울산,일반,10개,
20220102,울산,일반,200G,
20220102,울산,일반,200G,
20220102,경남창원,일반,200G,
20220102,경남창원,일반,200G,
20220102,부산,일반,5KG,
20220102,부산,일반,200G,
20220102,울산,일반,200G,
20220102,부산,일반,10KG,
20220102,부산,일반,10개,
20220102,부산,일반,10개,
20220102,울산,일반,10개,
20220102,경남창원,일반,10개,
20220102,부산,수입,13KG,
20220102,부산,수입,100G,
20220102,부산,일반,1L,
20220102,부산,일반,1L,
20220102,울산,일반,1L,
20220102,경남창원,일반,1L,
20220102,경남창원,일반,200G,
20220102,부산,일반,8KG,
20220102,부산,일반,1개,
20220102,부산,일반,1개,
20220102,울산,일반,1개,
20220102,울산,일반계,20KG,
